county,state,year,rate,latitude,longitude
Amite County,MS,1994,6.5,31.21732378,-90.77054222
Amite County,MS,1995,5.6,31.21732378,-90.77054222
Amite County,MS,1996,5.2,31.21732378,-90.77054222
Amite County,MS,1997,4.4,31.21732378,-90.77054222
Amite County,MS,1998,4.3,31.21732378,-90.77054222
Amite County,MS,1999,5.1,31.21732378,-90.77054222
Amite County,MS,2000,5.6,31.21732378,-90.77054222
Amite County,MS,2001,5.2,31.21732378,-90.77054222
Amite County,MS,2002,6.9,31.21732378,-90.77054222
Amite County,MS,2003,8.7,31.21732378,-90.77054222
Amite County,MS,2004,6.8,31.21732378,-90.77054222
Amite County,MS,2005,8.6,31.21732378,-90.77054222
Amite County,MS,2006,6.3,31.21732378,-90.77054222
Amite County,MS,2007,6.5,31.21732378,-90.77054222
Amite County,MS,2008,7.2,31.21732378,-90.77054222
Amite County,MS,2009,10.6,31.21732378,-90.77054222
Amite County,MS,2010,12.3,31.21732378,-90.77054222
Amite County,MS,2011,11.8,31.21732378,-90.77054222
Anchorage Borough/municipality,AK,1992,7.1,61.17676719,-149.7201969
Anchorage Borough/municipality,AK,1993,5.9,61.17676719,-149.7201969
Anchorage Borough/municipality,AK,1994,5.4,61.17676719,-149.7201969
Anchorage Borough/municipality,AK,1995,5.1,61.17676719,-149.7201969
Anchorage Borough/municipality,AK,1996,5.2,61.17676719,-149.7201969
Anchorage Borough/municipality,AK,1997,5.2,61.17676719,-149.7201969
Anchorage Borough/municipality,AK,1998,4.3,61.17676719,-149.7201969
Anchorage Borough/municipality,AK,1999,4.4,61.17676719,-149.7201969
Anchorage Borough/municipality,AK,2000,4.9,61.17676719,-149.7201969
Anchorage Borough/municipality,AK,2001,4.8,61.17676719,-149.7201969
Anchorage Borough/municipality,AK,2002,5.7,61.17676719,-149.7201969
Anchorage Borough/municipality,AK,2003,6.2,61.17676719,-149.7201969
Anchorage Borough/municipality,AK,2004,5.9,61.17676719,-149.7201969
Anchorage Borough/municipality,AK,2005,5.5,61.17676719,-149.7201969
Anchorage Borough/municipality,AK,2006,5.2,61.17676719,-149.7201969
Anchorage Borough/municipality,AK,2007,4.9,61.17676719,-149.7201969
Anchorage Borough/municipality,AK,2008,5.2,61.17676719,-149.7201969
Anchorage Borough/municipality,AK,2009,6.5,61.17676719,-149.7201969
Anchorage Borough/municipality,AK,2010,6.8,61.17676719,-149.7201969
Anchorage Borough/municipality,AK,2011,6.1,61.17676719,-149.7201969
Anderson County,KS,1992,6.9,38.2285487,-95.308464
Anderson County,KS,1993,7.9,38.2285487,-95.308464
Anderson County,KS,1994,6.5,38.2285487,-95.308464
Anderson County,KS,1995,5.7,38.2285487,-95.308464
Anderson County,KS,1996,5.6,38.2285487,-95.308464
Anderson County,KS,1997,5.4,38.2285487,-95.308464
Anderson County,KS,1998,5.8,38.2285487,-95.308464
Anderson County,KS,1999,5.1,38.2285487,-95.308464
Anderson County,KS,2000,4.3,38.2285487,-95.308464
Anderson County,KS,2001,5.3,38.2285487,-95.308464
Anderson County,KS,2002,5.4,38.2285487,-95.308464
Anderson County,KS,2003,5.5,38.2285487,-95.308464
Anderson County,KS,2004,6.4,38.2285487,-95.308464
Anderson County,KS,2005,6,38.2285487,-95.308464
Anderson County,KS,2006,4.8,38.2285487,-95.308464
Anderson County,KS,2007,4.6,38.2285487,-95.308464
Anderson County,KS,2008,4.6,38.2285487,-95.308464
Anderson County,KS,2009,8,38.2285487,-95.308464
Anderson County,KS,2010,8,38.2285487,-95.308464
Anderson County,KS,2011,8,38.2285487,-95.308464
Anderson County,KY,1992,4.1,38.01828975,-85.0202475
Anderson County,KY,1993,4.3,38.01828975,-85.0202475
Anderson County,KY,1994,3.6,38.01828975,-85.0202475
Anderson County,KY,1995,3.2,38.01828975,-85.0202475
Anderson County,KY,1996,4.6,38.01828975,-85.0202475
Anderson County,KY,1997,4.2,38.01828975,-85.0202475
Anderson County,KY,1998,3.4,38.01828975,-85.0202475
Anderson County,KY,1999,3,38.01828975,-85.0202475
Anderson County,KY,2000,3.5,38.01828975,-85.0202475
Anderson County,KY,2001,5,38.01828975,-85.0202475
Anderson County,KY,2002,5,38.01828975,-85.0202475
Anderson County,KY,2003,4.7,38.01828975,-85.0202475
Anderson County,KY,2004,4.4,38.01828975,-85.0202475
Anderson County,KY,2005,4.9,38.01828975,-85.0202475
Anderson County,KY,2006,5.4,38.01828975,-85.0202475
Anderson County,KY,2007,5.2,38.01828975,-85.0202475
Anderson County,KY,2008,6.6,38.01828975,-85.0202475
Anderson County,KY,2009,10.4,38.01828975,-85.0202475
Anderson County,KY,2010,10.3,38.01828975,-85.0202475
Anderson County,KY,2011,8.8,38.01828975,-85.0202475
Anderson County,SC,1992,5.8,34.586206,-82.64730368
Anderson County,SC,1993,5.5,34.586206,-82.64730368
Anderson County,SC,1994,5.3,34.586206,-82.64730368
Anderson County,SC,1995,4.1,34.586206,-82.64730368
Anderson County,SC,1996,4.7,34.586206,-82.64730368
Anderson County,SC,1997,3.7,34.586206,-82.64730368
Anderson County,SC,1998,2.8,34.586206,-82.64730368
Anderson County,SC,1999,2.9,34.586206,-82.64730368
Anderson County,SC,2000,3,34.586206,-82.64730368
Anderson County,SC,2001,5.3,34.586206,-82.64730368
Anderson County,SC,2002,6.3,34.586206,-82.64730368
Anderson County,SC,2003,7.1,34.586206,-82.64730368
Anderson County,SC,2004,7.1,34.586206,-82.64730368
Anderson County,SC,2005,7.4,34.586206,-82.64730368
Anderson County,SC,2006,6.7,34.586206,-82.64730368
Anderson County,SC,2007,5.7,34.586206,-82.64730368
Anderson County,SC,2008,6.7,34.586206,-82.64730368
Anderson County,SC,2009,12.3,34.586206,-82.64730368
Anderson County,SC,2010,11.4,34.586206,-82.64730368
Anderson County,SC,2011,9.9,34.586206,-82.64730368
Anderson County,TN,1992,5.5,36.1079288,-84.149639
Anderson County,TN,1993,5.1,36.1079288,-84.149639
Anderson County,TN,1994,4.2,36.1079288,-84.149639
Anderson County,TN,1995,4,36.1079288,-84.149639
Anderson County,TN,1996,5,36.1079288,-84.149639
Anderson County,TN,1997,5.5,36.1079288,-84.149639
Anderson County,TN,1998,3.9,36.1079288,-84.149639
Anderson County,TN,1999,3.7,36.1079288,-84.149639
Anderson County,TN,2000,4.2,36.1079288,-84.149639
Anderson County,TN,2001,4.8,36.1079288,-84.149639
Anderson County,TN,2002,4.8,36.1079288,-84.149639
Anderson County,TN,2003,5.3,36.1079288,-84.149639
Anderson County,TN,2004,4.9,36.1079288,-84.149639
Anderson County,TN,2005,5.2,36.1079288,-84.149639
Anderson County,TN,2006,4.7,36.1079288,-84.149639
Anderson County,TN,2007,4.3,36.1079288,-84.149639
Anderson County,TN,2008,5.9,36.1079288,-84.149639
Anderson County,TN,2009,9.9,36.1079288,-84.149639
Anderson County,TN,2010,9,36.1079288,-84.149639
Anderson County,TN,2011,8.4,36.1079288,-84.149639
Anderson County,TX,1992,7.6,31.8278316,-95.6653507
Anderson County,TX,1993,6.3,31.8278316,-95.6653507
Anderson County,TX,1994,5.2,31.8278316,-95.6653507
Anderson County,TX,1995,5.4,31.8278316,-95.6653507
Anderson County,TX,1996,5.9,31.8278316,-95.6653507
Anderson County,TX,1997,5.8,31.8278316,-95.6653507
Anderson County,TX,1998,5.8,31.8278316,-95.6653507
Anderson County,TX,1999,6.3,31.8278316,-95.6653507
Anderson County,TX,2000,6.1,31.8278316,-95.6653507
Anderson County,TX,2001,6,31.8278316,-95.6653507
Anderson County,TX,2002,7.5,31.8278316,-95.6653507
Anderson County,TX,2003,8,31.8278316,-95.6653507
Anderson County,TX,2004,7,31.8278316,-95.6653507
Anderson County,TX,2005,6.3,31.8278316,-95.6653507
Anderson County,TX,2006,5.9,31.8278316,-95.6653507
Anderson County,TX,2007,5.1,31.8278316,-95.6653507
Anderson County,TX,2008,5.7,31.8278316,-95.6653507
Anderson County,TX,2009,8.6,31.8278316,-95.6653507
Anderson County,TX,2010,9.5,31.8278316,-95.6653507
Anderson County,TX,2011,9.1,31.8278316,-95.6653507
Andrew County,MO,1992,5.6,39.97953827,-94.76774867
Andrew County,MO,1993,6.7,39.97953827,-94.76774867
Andrew County,MO,1994,6.5,39.97953827,-94.76774867
Andrew County,MO,1995,5.6,39.97953827,-94.76774867
Andrew County,MO,1996,5.2,39.97953827,-94.76774867
Andrew County,MO,1997,3.8,39.97953827,-94.76774867
Andrew County,MO,1998,3.5,39.97953827,-94.76774867
Andrew County,MO,1999,2.7,39.97953827,-94.76774867
Andrew County,MO,2000,3,39.97953827,-94.76774867
Andrew County,MO,2001,4.3,39.97953827,-94.76774867
Andrew County,MO,2002,4.8,39.97953827,-94.76774867
Andrew County,MO,2003,5,39.97953827,-94.76774867
Andrew County,MO,2004,5.1,39.97953827,-94.76774867
Andrew County,MO,2005,5.1,39.97953827,-94.76774867
Andrew County,MO,2006,4,39.97953827,-94.76774867
Andrew County,MO,2007,3.9,39.97953827,-94.76774867
Andrew County,MO,2008,4.6,39.97953827,-94.76774867
Andrew County,MO,2009,7.8,39.97953827,-94.76774867
Andrew County,MO,2010,7.3,39.97953827,-94.76774867
Andrew County,MO,2011,6.3,39.97953827,-94.76774867
Andrews County,TX,1992,8,32.345871,-102.56767
Andrews County,TX,1993,7.5,32.345871,-102.56767
Andrews County,TX,1994,6.9,32.345871,-102.56767
Andrews County,TX,1995,5.3,32.345871,-102.56767
Andrews County,TX,1996,4.8,32.345871,-102.56767
Andrews County,TX,1997,5.1,32.345871,-102.56767
Andrews County,TX,1998,8.1,32.345871,-102.56767
Andrews County,TX,1999,11.6,32.345871,-102.56767
Andrews County,TX,2000,5,32.345871,-102.56767
Andrews County,TX,2001,4.3,32.345871,-102.56767
Andrews County,TX,2002,5.5,32.345871,-102.56767
Andrews County,TX,2003,5.5,32.345871,-102.56767
Andrews County,TX,2004,4.7,32.345871,-102.56767
Andrews County,TX,2005,4,32.345871,-102.56767
Andrews County,TX,2006,3.5,32.345871,-102.56767
Andrews County,TX,2007,3.2,32.345871,-102.56767
Andrews County,TX,2008,3.4,32.345871,-102.56767
Andrews County,TX,2009,7,32.345871,-102.56767
Andrews County,TX,2010,6,32.345871,-102.56767
Andrews County,TX,2011,5,32.345871,-102.56767
Androscoggin County,ME,1992,8.3,44.17648127,-70.19643733
Androscoggin County,ME,1993,7.2,44.17648127,-70.19643733
Androscoggin County,ME,1994,6.6,44.17648127,-70.19643733
Androscoggin County,ME,1995,5.8,44.17648127,-70.19643733
Androscoggin County,ME,1996,5.9,44.17648127,-70.19643733
Androscoggin County,ME,1997,5.6,44.17648127,-70.19643733
Androscoggin County,ME,1998,4.8,44.17648127,-70.19643733
Androscoggin County,ME,1999,3.9,44.17648127,-70.19643733
Androscoggin County,ME,2000,3.3,44.17648127,-70.19643733
Androscoggin County,ME,2001,3.9,44.17648127,-70.19643733
Androscoggin County,ME,2002,4.4,44.17648127,-70.19643733
Androscoggin County,ME,2003,5,44.17648127,-70.19643733
Androscoggin County,ME,2004,4.5,44.17648127,-70.19643733
Androscoggin County,ME,2005,5,44.17648127,-70.19643733
Androscoggin County,ME,2006,4.7,44.17648127,-70.19643733
Androscoggin County,ME,2007,4.6,44.17648127,-70.19643733
Androscoggin County,ME,2008,5.4,44.17648127,-70.19643733
Androscoggin County,ME,2009,8.5,44.17648127,-70.19643733
Androscoggin County,ME,2010,8.4,44.17648127,-70.19643733
Androscoggin County,ME,2011,7.5,44.17648127,-70.19643733
Angelina County,TX,1992,7.6,31.2806995,-94.66668667
Angelina County,TX,1993,8,31.2806995,-94.66668667
Angelina County,TX,1994,6.5,31.2806995,-94.66668667
Angelina County,TX,1995,5.4,31.2806995,-94.66668667
Angelina County,TX,1996,5.4,31.2806995,-94.66668667
Angelina County,TX,1997,5.4,31.2806995,-94.66668667
Angelina County,TX,1998,5.9,31.2806995,-94.66668667
Angelina County,TX,1999,6.1,31.2806995,-94.66668667
Angelina County,TX,2000,4.8,31.2806995,-94.66668667
Angelina County,TX,2001,5.5,31.2806995,-94.66668667
Angelina County,TX,2002,6.6,31.2806995,-94.66668667
Angelina County,TX,2003,6.6,31.2806995,-94.66668667
Angelina County,TX,2004,6.5,31.2806995,-94.66668667
Angelina County,TX,2005,5.4,31.2806995,-94.66668667
Angelina County,TX,2006,4.7,31.2806995,-94.66668667
Angelina County,TX,2007,4.4,31.2806995,-94.66668667
Angelina County,TX,2008,4.8,31.2806995,-94.66668667
Angelina County,TX,2009,8.1,31.2806995,-94.66668667
Angelina County,TX,2010,8.1,31.2806995,-94.66668667
Angelina County,TX,2011,7.7,31.2806995,-94.66668667
Anne Arundel County,MD,1992,5.6,38.98986215,-76.59921075
Anne Arundel County,MD,1993,5.3,38.98986215,-76.59921075
Anne Arundel County,MD,1994,4.3,38.98986215,-76.59921075
Anne Arundel County,MD,1995,4,38.98986215,-76.59921075
Anne Arundel County,MD,1996,4.1,38.98986215,-76.59921075
Anne Arundel County,MD,1997,3.7,38.98986215,-76.59921075
Anne Arundel County,MD,1998,3.3,38.98986215,-76.59921075
Anne Arundel County,MD,1999,2.8,38.98986215,-76.59921075
Anne Arundel County,MD,2000,3,38.98986215,-76.59921075
Anne Arundel County,MD,2001,3.5,38.98986215,-76.59921075
Anne Arundel County,MD,2002,3.9,38.98986215,-76.59921075
Anne Arundel County,MD,2003,3.8,38.98986215,-76.59921075
Anne Arundel County,MD,2004,3.7,38.98986215,-76.59921075
Anne Arundel County,MD,2005,3.5,38.98986215,-76.59921075
Anne Arundel County,MD,2006,3.3,38.98986215,-76.59921075
Anne Arundel County,MD,2007,3,38.98986215,-76.59921075
Anne Arundel County,MD,2008,3.8,38.98986215,-76.59921075
Anne Arundel County,MD,2009,6.7,38.98986215,-76.59921075
Anne Arundel County,MD,2010,7.1,38.98986215,-76.59921075
Anne Arundel County,MD,2011,6.4,38.98986215,-76.59921075
Anoka County,MN,1992,4.8,45.22424811,-93.21649421
Anoka County,MN,1993,4.7,45.22424811,-93.21649421
Anoka County,MN,1994,3.5,45.22424811,-93.21649421
Anoka County,MN,1995,3.1,45.22424811,-93.21649421
Anoka County,MN,1996,3.2,45.22424811,-93.21649421
Anoka County,MN,1997,2.7,45.22424811,-93.21649421
Anoka County,MN,1998,2.1,45.22424811,-93.21649421
Anoka County,MN,1999,2.2,45.22424811,-93.21649421
Anoka County,MN,2000,2.7,45.22424811,-93.21649421
Anoka County,MN,2001,3.6,45.22424811,-93.21649421
Anoka County,MN,2002,4.5,45.22424811,-93.21649421
Anoka County,MN,2003,4.8,45.22424811,-93.21649421
Anoka County,MN,2004,4.5,45.22424811,-93.21649421
Anoka County,MN,2005,4,45.22424811,-93.21649421
Anoka County,MN,2006,4,45.22424811,-93.21649421
Anoka County,MN,2007,4.6,45.22424811,-93.21649421
Anoka County,MN,2008,5.4,45.22424811,-93.21649421
Anoka County,MN,2009,8.6,45.22424811,-93.21649421
Anoka County,MN,2010,7.9,45.22424811,-93.21649421
Anoka County,MN,2011,6.6,45.22424811,-93.21649421
Anson County,NC,1992,14.3,34.96846688,-80.12067625
Anson County,NC,1993,9.3,34.96846688,-80.12067625
Anson County,NC,1994,10.4,34.96846688,-80.12067625
Anson County,NC,1995,9.5,34.96846688,-80.12067625
Anson County,NC,1996,7.3,34.96846688,-80.12067625
Anson County,NC,1997,6.2,34.96846688,-80.12067625
Anson County,NC,1998,8.1,34.96846688,-80.12067625
Anson County,NC,1999,7.2,34.96846688,-80.12067625
Anson County,NC,2000,5.3,34.96846688,-80.12067625
Anson County,NC,2001,8.6,34.96846688,-80.12067625
Anson County,NC,2002,9.2,34.96846688,-80.12067625
Anson County,NC,2003,9.6,34.96846688,-80.12067625
Anson County,NC,2004,8.6,34.96846688,-80.12067625
Anson County,NC,2005,7.5,34.96846688,-80.12067625
Anson County,NC,2006,7.5,34.96846688,-80.12067625
Anson County,NC,2007,7.4,34.96846688,-80.12067625
Anson County,NC,2008,9.1,34.96846688,-80.12067625
Anson County,NC,2009,14.6,34.96846688,-80.12067625
Anson County,NC,2010,14.1,34.96846688,-80.12067625
Anson County,NC,2011,12.2,34.96846688,-80.12067625
Antelope County,NE,1992,2.5,42.226637,-98.06065818
Antelope County,NE,1993,2.9,42.226637,-98.06065818
Antelope County,NE,1994,3.7,42.226637,-98.06065818
Antelope County,NE,1995,3.7,42.226637,-98.06065818
Antelope County,NE,1996,4.1,42.226637,-98.06065818
Antelope County,NE,1997,3.1,42.226637,-98.06065818
Antelope County,NE,1998,3.4,42.226637,-98.06065818
Antelope County,NE,1999,3.5,42.226637,-98.06065818
Antelope County,NE,2000,2.8,42.226637,-98.06065818
Antelope County,NE,2001,3.2,42.226637,-98.06065818
Antelope County,NE,2002,3.2,42.226637,-98.06065818
Antelope County,NE,2003,3.3,42.226637,-98.06065818
Antelope County,NE,2004,3.4,42.226637,-98.06065818
Antelope County,NE,2005,3.4,42.226637,-98.06065818
Antelope County,NE,2006,2.8,42.226637,-98.06065818
Antelope County,NE,2007,2.8,42.226637,-98.06065818
Antelope County,NE,2008,3,42.226637,-98.06065818
Antelope County,NE,2009,3.8,42.226637,-98.06065818
Antelope County,NE,2010,3.3,42.226637,-98.06065818
Antelope County,NE,2011,3.3,42.226637,-98.06065818
Antrim County,MI,1992,13.1,45.02944581,-85.1835575
Antrim County,MI,1993,10.5,45.02944581,-85.1835575
Antrim County,MI,1994,9.9,45.02944581,-85.1835575
Antrim County,MI,1995,8.3,45.02944581,-85.1835575
Antrim County,MI,1996,6.7,45.02944581,-85.1835575
Antrim County,MI,1997,5.4,45.02944581,-85.1835575
Antrim County,MI,1998,5.8,45.02944581,-85.1835575
Antrim County,MI,1999,5.7,45.02944581,-85.1835575
Antrim County,MI,2000,4.6,45.02944581,-85.1835575
Antrim County,MI,2001,6.3,45.02944581,-85.1835575
Antrim County,MI,2002,7.1,45.02944581,-85.1835575
Antrim County,MI,2003,8.5,45.02944581,-85.1835575
Antrim County,MI,2004,8,45.02944581,-85.1835575
Antrim County,MI,2005,7.6,45.02944581,-85.1835575
Antrim County,MI,2006,7.7,45.02944581,-85.1835575
Antrim County,MI,2007,7.9,45.02944581,-85.1835575
Antrim County,MI,2008,9.4,45.02944581,-85.1835575
Antrim County,MI,2009,14.8,45.02944581,-85.1835575
Antrim County,MI,2010,15.3,45.02944581,-85.1835575
Antrim County,MI,2011,12.3,45.02944581,-85.1835575
Apache County,AZ,1992,15.9,35.45805719,-109.5288433
Apache County,AZ,1993,17.3,35.45805719,-109.5288433
Apache County,AZ,1994,17.8,35.45805719,-109.5288433
Apache County,AZ,1995,17.2,35.45805719,-109.5288433
Apache County,AZ,1996,19.8,35.45805719,-109.5288433
Apache County,AZ,1997,17.3,35.45805719,-109.5288433
Apache County,AZ,1998,16.2,35.45805719,-109.5288433
Apache County,AZ,1999,14.3,35.45805719,-109.5288433
Apache County,AZ,2000,9.1,35.45805719,-109.5288433
Apache County,AZ,2001,9.4,35.45805719,-109.5288433
Apache County,AZ,2002,10.9,35.45805719,-109.5288433
Apache County,AZ,2003,11.8,35.45805719,-109.5288433
Apache County,AZ,2004,11.4,35.45805719,-109.5288433
Apache County,AZ,2005,10.5,35.45805719,-109.5288433
Apache County,AZ,2006,9.8,35.45805719,-109.5288433
Apache County,AZ,2007,8.5,35.45805719,-109.5288433
Apache County,AZ,2008,11.3,35.45805719,-109.5288433
Apache County,AZ,2009,15.7,35.45805719,-109.5288433
Apache County,AZ,2010,17.1,35.45805719,-109.5288433
Apache County,AZ,2011,18.9,35.45805719,-109.5288433
Appanoose County,IA,1992,5.9,40.76030173,-92.88829091
Appanoose County,IA,1993,5.5,40.76030173,-92.88829091
Appanoose County,IA,1994,5.6,40.76030173,-92.88829091
Appanoose County,IA,1995,5.7,40.76030173,-92.88829091
Appanoose County,IA,1996,5.4,40.76030173,-92.88829091
Appanoose County,IA,1997,4.5,40.76030173,-92.88829091
Appanoose County,IA,1998,4.6,40.76030173,-92.88829091
Appanoose County,IA,1999,4.1,40.76030173,-92.88829091
Appanoose County,IA,2000,4.6,40.76030173,-92.88829091
Appanoose County,IA,2001,5.1,40.76030173,-92.88829091
Appanoose County,IA,2002,5.2,40.76030173,-92.88829091
Appanoose County,IA,2003,5.3,40.76030173,-92.88829091
Appanoose County,IA,2004,5.6,40.76030173,-92.88829091
Appanoose County,IA,2005,5.2,40.76030173,-92.88829091
Appanoose County,IA,2006,5.5,40.76030173,-92.88829091
Appanoose County,IA,2007,7,40.76030173,-92.88829091
Appanoose County,IA,2008,5.3,40.76030173,-92.88829091
Appanoose County,IA,2009,8.4,40.76030173,-92.88829091
Appanoose County,IA,2010,7.6,40.76030173,-92.88829091
Appanoose County,IA,2011,7.3,40.76030173,-92.88829091
Appling County,GA,1992,12.2,31.702677,-82.276432
Appling County,GA,1993,11.1,31.702677,-82.276432
Appling County,GA,1994,8.1,31.702677,-82.276432
Appling County,GA,1995,7.4,31.702677,-82.276432
Appling County,GA,1996,9.5,31.702677,-82.276432
Appling County,GA,1997,8.3,31.702677,-82.276432
Appling County,GA,1998,10.2,31.702677,-82.276432
Appling County,GA,1999,9.5,31.702677,-82.276432
Appling County,GA,2000,5.3,31.702677,-82.276432
Appling County,GA,2001,6.7,31.702677,-82.276432
Appling County,GA,2002,7.5,31.702677,-82.276432
Appling County,GA,2003,6.6,31.702677,-82.276432
Appling County,GA,2004,6.3,31.702677,-82.276432
Appling County,GA,2005,5.8,31.702677,-82.276432
Appling County,GA,2006,5.5,31.702677,-82.276432
Appling County,GA,2007,5.4,31.702677,-82.276432
Appling County,GA,2008,7,31.702677,-82.276432
Appling County,GA,2009,10,31.702677,-82.276432
Appling County,GA,2010,10.8,31.702677,-82.276432
Appling County,GA,2011,11,31.702677,-82.276432
Appomattox County,VA,1992,9,37.34412038,-78.8313425
Appomattox County,VA,1993,7.2,37.34412038,-78.8313425
Appomattox County,VA,1994,6.6,37.34412038,-78.8313425
Appomattox County,VA,1995,6,37.34412038,-78.8313425
Appomattox County,VA,1996,5.8,37.34412038,-78.8313425
Appomattox County,VA,1997,5.5,37.34412038,-78.8313425
Appomattox County,VA,1998,4,37.34412038,-78.8313425
Appomattox County,VA,1999,3.9,37.34412038,-78.8313425
Appomattox County,VA,2000,2.5,37.34412038,-78.8313425
Appomattox County,VA,2001,4.3,37.34412038,-78.8313425
Appomattox County,VA,2002,5.7,37.34412038,-78.8313425
Appomattox County,VA,2003,5.6,37.34412038,-78.8313425
Appomattox County,VA,2004,4.5,37.34412038,-78.8313425
Appomattox County,VA,2005,4.7,37.34412038,-78.8313425
Appomattox County,VA,2006,3.6,37.34412038,-78.8313425
Appomattox County,VA,2007,3.9,37.34412038,-78.8313425
Appomattox County,VA,2008,4.5,37.34412038,-78.8313425
Appomattox County,VA,2009,8.1,37.34412038,-78.8313425
Appomattox County,VA,2010,9,37.34412038,-78.8313425
Appomattox County,VA,2011,7.4,37.34412038,-78.8313425
Aransas County,TX,1992,6,28.079558,-97.09215
Aransas County,TX,1993,5.9,28.079558,-97.09215
Aransas County,TX,1994,6.5,28.079558,-97.09215
Aransas County,TX,1995,6.3,28.079558,-97.09215
Aransas County,TX,1996,4.9,28.079558,-97.09215
Aransas County,TX,1997,6.5,28.079558,-97.09215
Aransas County,TX,1998,6.1,28.079558,-97.09215
Aransas County,TX,1999,5.9,28.079558,-97.09215
Aransas County,TX,2000,6,28.079558,-97.09215
Aransas County,TX,2001,6.5,28.079558,-97.09215
Aransas County,TX,2002,7,28.079558,-97.09215
Aransas County,TX,2003,7.4,28.079558,-97.09215
Aransas County,TX,2004,8.3,28.079558,-97.09215
Aransas County,TX,2005,5.5,28.079558,-97.09215
Aransas County,TX,2006,4.7,28.079558,-97.09215
Aransas County,TX,2007,4.1,28.079558,-97.09215
Aransas County,TX,2008,4.5,28.079558,-97.09215
Aransas County,TX,2009,6.8,28.079558,-97.09215
Aransas County,TX,2010,8.5,28.079558,-97.09215
Aransas County,TX,2011,8,28.079558,-97.09215
Arapahoe County,CO,1992,4.7,39.66852353,-104.7989366
Arapahoe County,CO,1993,4.2,39.66852353,-104.7989366
Arapahoe County,CO,1994,3.5,39.66852353,-104.7989366
Arapahoe County,CO,1995,3.1,39.66852353,-104.7989366
Arapahoe County,CO,1996,3.2,39.66852353,-104.7989366
Arapahoe County,CO,1997,2.5,39.66852353,-104.7989366
Arapahoe County,CO,1998,2.5,39.66852353,-104.7989366
Arapahoe County,CO,1999,2.2,39.66852353,-104.7989366
Arapahoe County,CO,2000,2.4,39.66852353,-104.7989366
Arapahoe County,CO,2001,3.7,39.66852353,-104.7989366
Arapahoe County,CO,2002,5.8,39.66852353,-104.7989366
Arapahoe County,CO,2003,6.3,39.66852353,-104.7989366
Arapahoe County,CO,2004,5.7,39.66852353,-104.7989366
Arapahoe County,CO,2005,5.2,39.66852353,-104.7989366
Arapahoe County,CO,2006,4.3,39.66852353,-104.7989366
Arapahoe County,CO,2007,3.8,39.66852353,-104.7989366
Arapahoe County,CO,2008,4.8,39.66852353,-104.7989366
Arapahoe County,CO,2009,8.1,39.66852353,-104.7989366
Arapahoe County,CO,2010,8.7,39.66852353,-104.7989366
Arapahoe County,CO,2011,8.2,39.66852353,-104.7989366
Archer County,TX,1992,3.8,33.66796833,-98.66805667
Archer County,TX,1993,3.5,33.66796833,-98.66805667
Archer County,TX,1994,4.1,33.66796833,-98.66805667
Archer County,TX,1995,2.9,33.66796833,-98.66805667
Archer County,TX,1996,3,33.66796833,-98.66805667
Archer County,TX,1997,2.6,33.66796833,-98.66805667
Archer County,TX,1998,3.5,33.66796833,-98.66805667
Archer County,TX,1999,3.3,33.66796833,-98.66805667
Archer County,TX,2000,3.2,33.66796833,-98.66805667
Archer County,TX,2001,3.3,33.66796833,-98.66805667
Archer County,TX,2002,4,33.66796833,-98.66805667
Archer County,TX,2003,4.3,33.66796833,-98.66805667
Archer County,TX,2004,3.8,33.66796833,-98.66805667
Archer County,TX,2005,3.5,33.66796833,-98.66805667
Archer County,TX,2006,3.4,33.66796833,-98.66805667
Archer County,TX,2007,3.2,33.66796833,-98.66805667
Archer County,TX,2008,3.7,33.66796833,-98.66805667
Archer County,TX,2009,5.9,33.66796833,-98.66805667
Archer County,TX,2010,6,33.66796833,-98.66805667
Archer County,TX,2011,5.9,33.66796833,-98.66805667
Archuleta County,CO,1992,8.3,37.1591868,-107.304596
Archuleta County,CO,1993,7.6,37.1591868,-107.304596
Archuleta County,CO,1994,5.1,37.1591868,-107.304596
Archuleta County,CO,1995,4.6,37.1591868,-107.304596
Archuleta County,CO,1996,5.3,37.1591868,-107.304596
Archuleta County,CO,1997,5.2,37.1591868,-107.304596
Archuleta County,CO,1998,5.1,37.1591868,-107.304596
Archuleta County,CO,1999,4.1,37.1591868,-107.304596
Archuleta County,CO,2000,3.2,37.1591868,-107.304596
Archuleta County,CO,2001,4,37.1591868,-107.304596
Archuleta County,CO,2002,5.5,37.1591868,-107.304596
Archuleta County,CO,2003,5.9,37.1591868,-107.304596
Archuleta County,CO,2004,5.6,37.1591868,-107.304596
Archuleta County,CO,2005,5.2,37.1591868,-107.304596
Archuleta County,CO,2006,4.1,37.1591868,-107.304596
Archuleta County,CO,2007,3.8,37.1591868,-107.304596
Archuleta County,CO,2008,5,37.1591868,-107.304596
Archuleta County,CO,2009,8.3,37.1591868,-107.304596
Archuleta County,CO,2010,10.1,37.1591868,-107.304596
Archuleta County,CO,2011,9.2,37.1591868,-107.304596
Arenac County,MI,1992,11.6,44.07723389,-83.86202444
Arenac County,MI,1993,10.6,44.07723389,-83.86202444
Arenac County,MI,1994,11.7,44.07723389,-83.86202444
Arenac County,MI,1995,9.6,44.07723389,-83.86202444
Arenac County,MI,1996,9.1,44.07723389,-83.86202444
Arenac County,MI,1997,8.2,44.07723389,-83.86202444
